Região,Município,UF,Lat,Long
Alta Mogiana,Altinópolis,SP,-21.0228295,-47.3742097
Alta Mogiana,Batatais,SP,-20.8861299,-47.5853958
Alta Mogiana,Buritizal,SP,-20.1936224,-47.7105454
Alta Mogiana,Cajuru,SP,-21.2755425,-47.30135320000001
Alta Mogiana,Cristais Paulista,SP,-20.405504,-47.4219511
Alta Mogiana,Franca,SP,-20.5394298,-47.4010979
Alta Mogiana,Itirapuã,SP,-20.6420619,-47.21988839999999
Alta Mogiana,Jeriquara,SP,-20.3105035,-47.5899347
Alta Mogiana,Nuporanga,SP,-20.7304834,-47.7525516
Alta Mogiana,Patrocínio Paulista,SP,-20.6411517,-47.28115709999999
Alta Mogiana,Pedregulho,SP,-20.2559968,-47.4767911
Alta Mogiana,Restinga,SP,-20.6000689,-47.4803653
Alta Mogiana,Ribeirão Corrente,SP,-20.4574969,-47.5905032
Alta Mogiana,Santo Antônio da Alegria,SP,-21.0895949,-47.15332679999999
Alta Mogiana,São José da Bela Vista,SP,-20.5931223,-47.6403257
Média Mogiana,Bom Jesus dos Perdões,SP,-23.1355496,-46.4646825
Média Mogiana,Holambra,SP,-22.6273804,-47.04938509999999
Média Mogiana,Pedra Bela,SP,-22.7947984,-46.4433575
Média Mogiana,Serra Negra,SP,-22.6126745,-46.699658
Média Mogiana,Artur Nogueira,SP,-22.5740094,-47.1714126
Média Mogiana,Conchal,SP,-22.3339642,-47.17240719999999
Média Mogiana,Itatiba,SP,-23.0116344,-46.8375899
Média Mogiana,Mogi Mirim,SP,-22.4314429,-46.9569108
Média Mogiana,Nazaré Paulista,SP,-23.1822675,-46.3982474
Média Mogiana,Piracaia,SP,-23.0541177,-46.3561298
Média Mogiana,Socorro,SP,-22.5935091,-46.5274529
Média Mogiana,Tuiuti,SP,-22.8157566,-46.6927347
Média Mogiana,Bragança Paulista,SP,-22.9531705,-46.5423239
Média Mogiana,Lindóia,SP,-22.5225003,-46.6477059
Média Mogiana,Santa Cruz das Palmeiras,SP,-21.8260648,-47.24813270000001
Média Mogiana,Águas de Lindóia,SP,-22.4803601,-46.633882
Média Mogiana,Atibaia,SP,-23.1155873,-46.5532067
Média Mogiana,Divinolândia,SP,-21.6616122,-46.73954879999999
Média Mogiana,Jaguariúna,SP,-22.7042274,-46.9848946
Média Mogiana,Monte Alegre do Sul,SP,-22.69004,-46.6826067
Média Mogiana,Pedreira,SP,-22.7425897,-46.8984511
Média Mogiana,São José do Rio Pardo,SP,-21.6044927,-46.8935028
Média Mogiana,Tambaú,SP,-21.7073335,-47.2749788
Média Mogiana,Vargem Grande do Sul,SP,-21.8291724,-46.8912026
Média Mogiana,Caconde,SP,-21.5295772,-46.6455342
Média Mogiana,Mococa,SP,-21.4739662,-47.0008934
Média Mogiana,Santo Antônio de Posse,SP,-22.6049982,-46.9159146
Média Mogiana,Amparo,SP,-22.7080425,-46.7726251
Média Mogiana,Casa Branca,SP,-21.7759193,-47.085265
Média Mogiana,Engenheiro Coelho,SP,-22.4885788,-47.21264619999999
Média Mogiana,Joanópolis,SP,-22.9306861,-46.2725719
Média Mogiana,Morungaba,SP,-22.8751844,-46.7903824
Média Mogiana,Pinhalzinho,SP,-22.7823978,-46.590643
Média Mogiana,São Sebastião da Grama,SP,-21.7094756,-46.8227157
Média Mogiana,Tapiratiba,SP,-21.4716129,-46.7469725
Média Mogiana,Vargem,SP,-22.8909633,-46.4162421
Marília e Garça,Álvaro de Carvalho,SP,-22.078399,-49.7202137
Marília e Garça,Alvinlândia,SP,-22.4419043,-49.7637734
Marília e Garça,Echaporã,SP,-22.4293783,-50.2044448
Marília e Garça,Fernão,SP,-22.3605675,-49.5221497
Marília e Garça,Gália,SP,-22.2914682,-49.5518598
Marília e Garça,Garça,SP,-22.2131635,-49.65553939999999
Marília e Garça,Herculândia,SP,-22.0043951,-50.3870741
Marília e Garça,Lupércio,SP,-22.413641,-49.8203839
Marília e Garça,Marília,SP,-22.2175968,-49.9487485
Marília e Garça,Ocauçu,SP,-22.4405968,-49.9208703
Marília e Garça,Oscar Bressane,SP,-22.3173751,-50.2813104
Marília e Garça,Pompéia,SP,-22.1060594,-50.1736915
Marília e Garça,Quintana,SP,-22.069832,-50.305527
Marília e Garça,Vera Cruz,SP,-22.2220402,-49.8197011
Ourinhos e Avaré,Águas de Santa Bárbara,SP,-22.8812164,-49.2397734
Ourinhos e Avaré,Areiópolis,SP,-22.6699138,-48.6631318
Ourinhos e Avaré,Bernardino de Campos,SP,-23.0147985,-49.4731864
Ourinhos e Avaré,Canitar,SP,-23.0054595,-49.7831769
Ourinhos e Avaré,Chavantes,SP,-23.0375691,-49.7114397
Ourinhos e Avaré,Iaras,SP,-22.8732951,-49.1614842
Ourinhos e Avaré,Itatinga,SP,-23.1039377,-48.6117374
Ourinhos e Avaré,Óleo,SP,-22.9437587,-49.3421652
Ourinhos e Avaré,Piraju,SP,-23.1958124,-49.3819619
Ourinhos e Avaré,Santa Cruz do Rio Pardo,SP,-22.8951767,-49.6222399
Ourinhos e Avaré,Sarutaiá,SP,-23.2751503,-49.478928
Ourinhos e Avaré,Timburi,SP,-23.207156,-49.6051568
Ourinhos e Avaré,Fartura,SP,-23.3898836,-49.5077519
Ourinhos e Avaré,Arandu,SP,-23.1351148,-49.0546461
Ourinhos e Avaré,Avaré,SP,-23.0991209,-48.9228793
Ourinhos e Avaré,Botucatu,SP,-22.8873233,-48.444658
Ourinhos e Avaré,Cerqueira César,SP,-23.0338452,-49.16642040000001
Ourinhos e Avaré,Espírito Santo do Turvo,SP,-22.6920361,-49.4305519
Ourinhos e Avaré,Ipaussu,SP,-23.0549383,-49.62682119999999
Ourinhos e Avaré,Manduri,SP,-23.0037165,-49.31928850000001
Ourinhos e Avaré,Pardinho,SP,-23.0800859,-48.3755621
Ourinhos e Avaré,Pratânia,SP,-22.8103659,-48.6650909
Ourinhos e Avaré,São Manuel,SP,-22.7326916,-48.5725621
Ourinhos e Avaré,Taguaí,SP,-23.4526645,-49.40982169999999
Ourinhos e Avaré,Tejupá,SP,-23.4026603,-49.2526365
Região de Pinhal (Indicação de Procedência),Itapira,SP,-22.4313261,-46.826323
Região de Pinhal (Indicação de Procedência),Mogi Guaçu,SP,-22.3679387,-46.9432454
Região de Pinhal (Indicação de Procedência),Santo Antônio do Jardim,SP,-22.1161884,-46.6838193
Região de Pinhal (Indicação de Procedência),São João da Boa Vista,SP,-21.9698109,-46.7985054
Região de Pinhal (Indicação de Procedência),Espírito Santo do Pinhal,SP,-22.1968945,-46.7492486
Região de Pinhal (Indicação de Procedência),Aguaí,SP,-22.057964,-46.97785
Região de Pinhal (Indicação de Procedência),Águas da Prata,SP,-21.9449143,-46.7168213
Região de Pinhal (Indicação de Procedência),Estiva Gerbi,SP,-22.273691,-46.951949
A. Chapada Diamantina,Abaíra,BA,-13.2500752,-41.66486829999999
A. Chapada Diamantina,Barra da Estiva,BA,-13.6271035,-41.32904690000001
A. Chapada Diamantina,Bonito,BA,-11.9672207,-41.2650361
A. Chapada Diamantina,Ibitiara,BA,-12.6488338,-42.2170492
A. Chapada Diamantina,Iraquara,BA,-12.2472472,-41.61734
A. Chapada Diamantina,Jussiape,BA,-13.5157625,-41.5923028
A. Chapada Diamantina,Marcionílio Souza,BA,-13.0043157,-40.5318313
A. Chapada Diamantina,Mucugê,BA,-13.0088285,-41.3711799
A. Chapada Diamantina,Novo Horizonte,BA,-12.809465,-42.1677942
A. Chapada Diamantina,Piatã,BA,-13.150976,-41.7756728
A. Chapada Diamantina,Seabra,BA,-12.4175067,-41.7692236
A. Chapada Diamantina,Utinga,BA,-12.0805557,-41.0972934
A. Chapada Diamantina,Andaraí,BA,-12.8065443,-41.3302644
A. Chapada Diamantina,Boninal,BA,-12.7099665,-41.82849090000001
A. Chapada Diamantina,Ibicoara,BA,-13.4136556,-41.284438
A. Chapada Diamantina,Iramaia,BA,-13.2930206,-40.9597382
A. Chapada Diamantina,Itaeté,BA,-12.9810717,-40.9654076
A. Chapada Diamantina,Lençóis,BA,-12.5623255,-41.3886026
A. Chapada Diamantina,Morro do Chapéu,BA,-11.5492584,-41.1572668
A. Chapada Diamantina,Nova Redenção,BA,-12.8164871,-41.0720116
A. Chapada Diamantina,Palmeiras,BA,-12.5146538,-41.57816210000001
A. Chapada Diamantina,Rio de Contas,BA,-13.580844,-41.8134444
A. Chapada Diamantina,Souto Soares,BA,-12.0880843,-41.6478049
A. Chapada Diamantina,Wagner,BA,-12.2826722,-41.1725415
B. Planalto de Vitória da Conquista,Anagé,BA,-14.6126249,-41.1380494
B. Planalto de Vitória da Conquista,Barra do Choça,BA,-14.8659489,-40.5778538
B. Planalto de Vitória da Conquista,Caetanos,BA,-14.337029,-40.9094716
B. Planalto de Vitória da Conquista,Caraíbas,BA,-14.7244929,-41.2598571
B. Planalto de Vitória da Conquista,Licínio de Almeida,BA,-14.6825242,-42.5050773
B. Planalto de Vitória da Conquista,Mirante,BA,-14.2389228,-40.7721729
B. Planalto de Vitória da Conquista,Piripá,BA,-14.943269,-41.7186194
B. Planalto de Vitória da Conquista,Ribeirão do Largo,BA,-15.4592728,-40.74063779999999
B. Planalto de Vitória da Conquista,Vitória da Conquista,BA,-14.8619237,-40.8445346
B. Planalto de Vitória da Conquista,Condeúba,BA,-14.9027502,-41.9720654
B. Planalto de Vitória da Conquista,Encruzilhada,BA,-15.5329871,-40.9103203
B. Planalto de Vitória da Conquista,Poções,BA,-14.5287347,-40.3663895
B. Planalto de Vitória da Conquista,Aracatu,BA,-14.4280991,-41.4639925
B. Planalto de Vitória da Conquista,Belo Campo,BA,-15.0338145,-41.2655571
B. Planalto de Vitória da Conquista,Cândido Sales,BA,-15.5053557,-41.2352742
B. Planalto de Vitória da Conquista,Jacaraci,BA,-14.8443374,-42.432116
B. Planalto de Vitória da Conquista,Maetinga,BA,-14.6623991,-41.4918431
B. Planalto de Vitória da Conquista,Mortugaba,BA,-15.026004,-42.3685579
B. Planalto de Vitória da Conquista,Planalto,BA,-14.6690712,-40.4771881
B. Planalto de Vitória da Conquista,Tremedal,BA,-14.9774102,-41.4117348
B. Planalto de Vitória da Conquista,Bom Jesus da Serra,BA,-14.3759581,-40.5059428
B. Planalto de Vitória da Conquista,Cordeiros,BA,-15.0390482,-41.9337904
B. Planalto de Vitória da Conquista,Guajeru,BA,-14.5486904,-41.9387629
B. Planalto de Vitória da Conquista,Presidente Jânio Quadros,BA,-14.6882517,-41.6803247
C. Serrana de Itiruçu/Brejões,Amargosa,BA,-13.0297318,-39.60207
C. Serrana de Itiruçu/Brejões,Cravolândia,BA,-13.3597899,-39.8140815
C. Serrana de Itiruçu/Brejões,Irajuba,BA,-13.2518051,-40.08494950000001
C. Serrana de Itiruçu/Brejões,Itiruçu,BA,-13.5348781,-40.1504317
C. Serrana de Itiruçu/Brejões,Jiquiriçá,BA,-13.2583796,-39.5679864
C. Serrana de Itiruçu/Brejões,Lajedo do Tabocal,BA,-13.4743706,-40.2207337
C. Serrana de Itiruçu/Brejões,Santa Inês,BA,-13.2922514,-39.8190164
C. Serrana de Itiruçu/Brejões,Ubaíra,BA,-13.2681466,-39.6605539
C. Serrana de Itiruçu/Brejões,Milagres,BA,-12.8659041,-39.8609304
C. Serrana de Itiruçu/Brejões,Nova Itarana,BA,-13.0264736,-40.0669117
C. Serrana de Itiruçu/Brejões,Brejões,BA,-13.1037493,-39.7948949
C. Serrana de Itiruçu/Brejões,Elísio Medrado,BA,-12.9450658,-39.52127960000001
C. Serrana de Itiruçu/Brejões,Itaquara,BA,-13.446321,-39.9382551
C. Serrana de Itiruçu/Brejões,Jaguaquara,BA,-13.5281974,-39.9695429
C. Serrana de Itiruçu/Brejões,Lafaiete Coutinho,BA,-13.65659,-40.2122737
C. Serrana de Itiruçu/Brejões,Laje,BA,-13.1816372,-39.42254399999999
C. Serrana de Itiruçu/Brejões,São Miguel das Matas,BA,-13.0471435,-39.456067
C. Serrana de Itiruçu/Brejões,Maracás,BA,-13.4380717,-40.4335797
C. Serrana de Itiruçu/Brejões,Mutuípe,BA,-13.2288403,-39.5047077
C. Serrana de Itiruçu/Brejões,Planaltino,BA,-13.2607978,-40.3708597
Oeste da Bahia (Indicação de Procedência),Barreiras,BA,-12.1477483,-44.9953475
Oeste da Bahia (Indicação de Procedência),Baianópolis,BA,-12.309419,-44.5380461
Oeste da Bahia (Indicação de Procedência),Catolândia,BA,-12.3146577,-44.8623005
Oeste da Bahia (Indicação de Procedência),Correntina,BA,-13.3425542,-44.6357227
Oeste da Bahia (Indicação de Procedência),Cocos,BA,-14.1807327,-44.5405021
Oeste da Bahia (Indicação de Procedência),Luís Eduardo Magalhães,BA,-12.0806624,-45.7786578
Oeste da Bahia (Indicação de Procedência),Jaborandi,BA,-13.6234403,-44.4667329
Oeste da Bahia (Indicação de Procedência),Riachão das Neves,BA,-11.7478067,-44.9107875
Oeste da Bahia (Indicação de Procedência),São Desidério,BA,-12.361991,-44.974374
Oeste da Bahia (Indicação de Procedência),Formosa do Rio Preto,BA,-11.0409344,-45.1899068
Oeste da Bahia (Indicação de Procedência),Santa Rita de Cássia,BA,-11.0036532,-44.5200796
Atlântico Baiano,Almadina,BA,-14.7055946,-39.6367826
Atlântico Baiano,Buerarema,BA,-14.9567483,-39.3016915
Atlântico Baiano,Camamu,BA,-13.944341,-39.104571
Atlântico Baiano,Itapé,BA,-14.8960356,-39.4235508
Atlântico Baiano,Maraú,BA,-14.1039544,-39.0153007
Atlântico Baiano,Prado,BA,-17.3340784,-39.2250585
Atlântico Baiano,Ubaitaba,BA,-14.3087645,-39.3225434
Atlântico Baiano,Itabela,BA,-16.5740213,-39.5595852
Atlântico Baiano,Floresta Azul,BA,-14.8584223,-39.6565815
Atlântico Baiano,Ilhéus,BA,-14.7981287,-39.0346984
Atlântico Baiano,Itaju do Colônia,BA,-15.1425938,-39.724708
Atlântico Baiano,Una,BA,-15.295065865545306,-39.07529192851047
Atlântico Baiano,Arataca,BA,-15.2626657,-39.4141123
Atlântico Baiano,Camacan,BA,-15.4201038,-39.49640369999999
Atlântico Baiano,Eunápolis,BA,-16.3751025,-39.5881125
Atlântico Baiano,Itapitanga,BA,-14.4214383,-39.5673464
Atlântico Baiano,Mascote,BA,-15.5654982,-39.3025451
Atlântico Baiano,Santa Luzia,BA,-15.4309458,-39.3328128
Atlântico Baiano,Aurelino Leal,BA,-14.316809,-39.3248459
Atlântico Baiano,Itamaraju,BA,-17.0346471,-39.532573
Atlântico Baiano,Ibicaraí,BA,-14.8659242,-39.5903468
Atlântico Baiano,Itabuna,BA,-14.7916229,-39.2833243
Atlântico Baiano,Itajuípe,BA,-14.6749069,-39.37662040000001
Atlântico Baiano,Uruçuca,BA,-14.5918449,-39.2845674
Atlântico Baiano,Barro Preto,BA,-14.808597,-39.4730623
Atlântico Baiano,Canavieiras,BA,-15.6773461,-38.9451874
Atlântico Baiano,Jucuruçu,BA,-16.866667,-39.9166669
Atlântico Baiano,Jussari,BA,-15.1880899,-39.4940986
Atlântico Baiano,Porto Seguro,BA,-16.4443537,-39.0653656
Atlântico Baiano,São José da Vitória,BA,-15.0811307,-39.3383105
Atlântico Baiano,Gandu,BA,-13.7453289,-39.4861642
Atlântico Baiano,Coaraci,BA,-14.6403294,-39.5507893
Atlântico Baiano,Ibirapitanga,BA,-14.161381,-39.3683973
Atlântico Baiano,Itacaré,BA,-14.2801238,-38.9946356
Atlântico Baiano,Pau Brasil,BA,-15.4625471,-39.6530327
Montanhas do Espírito Santo (Denominação de Origem),Venda Nova do Imigrante,ES,-20.3325486,-41.1295988
Montanhas do Espírito Santo (Denominação de Origem),Marechal Floriano,ES,-20.4113507,-40.6760342
Montanhas do Espírito Santo (Denominação de Origem),Itarana,ES,-19.872623,-40.8752658
Montanhas do Espírito Santo (Denominação de Origem),Domingos Martins,ES,-20.3625703,-40.6582081
Montanhas do Espírito Santo (Denominação de Origem),Alfredo Chaves,ES,-20.6351751,-40.7500283
Montanhas do Espírito Santo (Denominação de Origem),Conceição do Castelo,ES,-20.3601296,-41.2484912
Montanhas do Espírito Santo (Denominação de Origem),Iconha,ES,-20.7942655,-40.81169939999999
Montanhas do Espírito Santo (Denominação de Origem),Itaguaçu,ES,-19.8035325,-40.8572284
Montanhas do Espírito Santo (Denominação de Origem),Rio Novo do Sul,ES,-20.8634051,-40.93174380000001
Montanhas do Espírito Santo (Denominação de Origem),Afonso Cláudio,ES,-20.0795654,-41.1225256
Montanhas do Espírito Santo (Denominação de Origem),Brejetuba,ES,-20.149507,-41.2922431
Montanhas do Espírito Santo (Denominação de Origem),Castelo,ES,-20.6037462,-41.203524
Montanhas do Espírito Santo (Denominação de Origem),Vargem Alta,ES,-20.6733748,-41.0104782
Montanhas do Espírito Santo (Denominação de Origem),Santa Teresa,ES,-19.9320354,-40.5999111
Montanhas do Espírito Santo (Denominação de Origem),Santa Leopoldina,ES,-20.1005312,-40.5279243
Montanhas do Espírito Santo (Denominação de Origem),Santa Maria de Jetibá,ES,-20.0260669,-40.74365969999999
Conilon Capixaba,Governador Lindenberg,ES,-19.2517153,-40.4626927
Conilon Capixaba,Jaguaré,ES,-18.9057387,-40.0751547
Conilon Capixaba,Linhares,ES,-19.3990502,-40.0653505
Conilon Capixaba,Nova Venécia,ES,-18.7084389,-40.3955053
Conilon Capixaba,Pinheiros,ES,-18.4124203,-40.214411
Conilon Capixaba,Rio Bananal,ES,-19.2661489,-40.3335374
Conilon Capixaba,São Gabriel da Palha,ES,-19.0182613,-40.5372213
Conilon Capixaba,Colatina,ES,-19.5368995,-40.6307885
Conilon Capixaba,São Mateus,ES,-18.7166078,-39.8558749
Conilon Capixaba,Sooretama,ES,-19.1902525,-40.0977256
Conilon Capixaba,Vila Valério,ES,-18.9978908,-40.3899358
Norte Pioneiro do Paraná (Indicação de Procedência),Congonhinhas,PR,-23.5509643,-50.552872
Norte Pioneiro do Paraná (Indicação de Procedência),Itambaracá,PR,-22.9911548,-50.4101474
Norte Pioneiro do Paraná (Indicação de Procedência),Nova Santa Bárbara,PR,-23.5885238,-50.7623968
Norte Pioneiro do Paraná (Indicação de Procedência),Santa Mariana,PR,-23.1477783,-50.5172135
Norte Pioneiro do Paraná (Indicação de Procedência),Sapopema,PR,-23.9096028,-50.5792516
Norte Pioneiro do Paraná (Indicação de Procedência),Andirá,PR,-23.0471378,-50.2352618
Norte Pioneiro do Paraná (Indicação de Procedência),Conselheiro Mairinck,PR,-23.623576,-50.1699442
Norte Pioneiro do Paraná (Indicação de Procedência),Ibaiti,PR,-23.8450301,-50.1881356
Norte Pioneiro do Paraná (Indicação de Procedência),Joaquim Távora,PR,-23.4987508,-49.925785
Norte Pioneiro do Paraná (Indicação de Procedência),Ribeirão Claro,PR,-23.1983583,-49.7573409
Norte Pioneiro do Paraná (Indicação de Procedência),Santo Antônio da Platina,PR,-23.2939509,-50.0774019
Norte Pioneiro do Paraná (Indicação de Procedência),Wenceslau Braz,PR,-23.8764132,-49.80384369999999
Norte Pioneiro do Paraná (Indicação de Procedência),Assaí,PR,-23.3779252,-50.8430606
Norte Pioneiro do Paraná (Indicação de Procedência),Leópolis,PR,-23.0811302,-50.7530709
Norte Pioneiro do Paraná (Indicação de Procedência),Rancho Alegre,PR,-23.0688757,-50.913533
Norte Pioneiro do Paraná (Indicação de Procedência),Santo Antônio do Paraíso,PR,-23.4947693,-50.6466712
Norte Pioneiro do Paraná (Indicação de Procedência),Sertaneja,PR,-23.0379701,-50.8170661
Norte Pioneiro do Paraná (Indicação de Procedência),Barra do Jacaré,PR,-23.1157719,-50.1842795
Norte Pioneiro do Paraná (Indicação de Procedência),Curiúva,PR,-24.0346267,-50.45811130000001
Norte Pioneiro do Paraná (Indicação de Procedência),Jaboti,PR,-23.7437732,-50.0747036
Norte Pioneiro do Paraná (Indicação de Procedência),Jundiaí do Sul,PR,-23.437235,-50.248045
Norte Pioneiro do Paraná (Indicação de Procedência),Ribeirão do Pinhal,PR,-23.4082942,-50.3591132
Norte Pioneiro do Paraná (Indicação de Procedência),São José da Boa Vista,PR,-23.9176249,-49.6530396
Norte Pioneiro do Paraná (Indicação de Procedência),Bandeirantes,PR,-23.1087262,-50.3675124
Norte Pioneiro do Paraná (Indicação de Procedência),Nova América da Colina,PR,-23.3317234,-50.7176404
Norte Pioneiro do Paraná (Indicação de Procedência),Santa Amélia,PR,-23.2668509,-50.4282198
Norte Pioneiro do Paraná (Indicação de Procedência),São Jerônimo da Serra,PR,-23.7216969,-50.7385556
Norte Pioneiro do Paraná (Indicação de Procedência),Uraí,PR,-23.2014167,-50.7934862
Norte Pioneiro do Paraná (Indicação de Procedência),Cambará,PR,-23.0418114,-50.07368899999999
Norte Pioneiro do Paraná (Indicação de Procedência),Figueira,PR,-23.849991,-50.40480849999999
Norte Pioneiro do Paraná (Indicação de Procedência),Jacarezinho,PR,-23.1593295,-49.9717654
Norte Pioneiro do Paraná (Indicação de Procedência),Pinhalão,PR,-23.7888044,-50.0577815
Norte Pioneiro do Paraná (Indicação de Procedência),Salto do Itararé,PR,-23.6023756,-49.6280284
Norte Pioneiro do Paraná (Indicação de Procedência),Siqueira Campos,PR,-23.6888816,-49.8313335
Norte Pioneiro do Paraná (Indicação de Procedência),Cornélio Procópio,PR,-23.1853407,-50.648509
Norte Pioneiro do Paraná (Indicação de Procedência),Nova Fátima,PR,-23.4332051,-50.5633762
Norte Pioneiro do Paraná (Indicação de Procedência),Santa Cecília do Pavão,PR,-23.5158573,-50.78292339999999
Norte Pioneiro do Paraná (Indicação de Procedência),São Sebastião da Amoreira,PR,-23.4651029,-50.7608463
Norte Pioneiro do Paraná (Indicação de Procedência),Abatiá,PR,-23.3000704,-50.3134916
Norte Pioneiro do Paraná (Indicação de Procedência),Carlópolis,PR,-23.4284914,-49.7208716
Norte Pioneiro do Paraná (Indicação de Procedência),Guapirama,PR,-23.5161354,-50.0426508
Norte Pioneiro do Paraná (Indicação de Procedência),Japira,PR,-23.8098661,-50.1397963
Norte Pioneiro do Paraná (Indicação de Procedência),Quatiguá,PR,-23.5706913,-49.9132431
Norte Pioneiro do Paraná (Indicação de Procedência),Santana do Itararé,PR,-23.7583814,-49.6297974
Norte Pioneiro do Paraná (Indicação de Procedência),Tomazina,PR,-23.7793053,-49.954033
Paraná,Altamira do Paraná,PR,-24.8000065,-52.7108965
Paraná,Paranacity,PR,-22.9322422,-52.1526254
Paraná,São João do Caiuá,PR,-22.8548886,-52.3380625
Paraná,Bela Vista do Paraíso,PR,-22.9955628,-51.1922743
Paraná,Cidade Gaúcha,PR,-23.3809033,-52.943303
Paraná,Formosa do Oeste,PR,-24.2965219,-53.3125426
Paraná,Ivaté,PR,-23.4087411,-53.3698432
Paraná,Lunardelli,PR,-24.0802016,-51.7445061
Paraná,Nova Aurora,PR,-24.5298725,-53.2549432
Paraná,Rio Branco do Ivaí,PR,-24.3199308,-51.315473
Paraná,Tuneiras do Oeste,PR,-23.8708387,-52.8761599
Paraná,Alto Paraíso,PR,-23.5080188,-53.72714939999999
Paraná,Paranavaí,PR,-23.0818946,-52.4624412
Paraná,São João do Ivaí,PR,-23.9916476,-51.8194072
Paraná,Boa Esperança,PR,-24.2416022,-52.7889176
Paraná,Colorado,PR,-22.8381975,-51.9726688
Paraná,Guaporema,PR,-23.3413271,-52.7777361
Paraná,Ivatuba,PR,-23.6185125,-52.21741910000001
Paraná,Lupionópolis,PR,-22.7555088,-51.66055979999999
Paraná,Nova Esperança,PR,-23.1893414,-52.2003341
Paraná,Rolândia,PR,-23.3098237,-51.3608473
Paraná,Ubiratã,PR,-24.5427545,-52.9899758
Paraná,Alto Paraná,PR,-23.1315174,-52.32024
Paraná,Peabiru,PR,-23.9150011,-52.3452448
Paraná,São Jorge do Ivaí,PR,-23.4324037,-52.2929459
Paraná,Boa Vista da Aparecida,PR,-25.4338346,-53.4074672
Paraná,Corbélia,PR,-24.7968776,-53.2950198
Paraná,Guaraci,PR,-22.9667126,-51.6466996
Paraná,Jaguapitã,PR,-23.1093238,-51.5338731
Paraná,Mamborê,PR,-24.3106396,-52.5293706
Paraná,Nova Londrina,PR,-22.7634241,-52.9922131
Paraná,Roncador,PR,-24.5963663,-52.27399759999999
Paraná,Umuarama,PR,-23.7627286,-53.3119989
Paraná,Altônia,PR,-23.8728458,-53.8939223
Paraná,Perobal,PR,-23.896725,-53.4113533
Paraná,São Jorge do Patrocínio,PR,-23.7625499,-53.8807758
Paraná,Bom Sucesso,PR,-23.7106001,-51.7653623
Paraná,Corumbataí do Sul,PR,-24.0986129,-52.1208727
Paraná,Ibiporã,PR,-23.2693412,-51.048006
Paraná,Jandaia do Sul,PR,-23.6009418,-51.6422466
Paraná,Mandaguaçu,PR,-23.3461253,-52.0955078
Paraná,Nova Olímpia,PR,-23.4707781,-53.0905454
Paraná,Rondon,PR,-23.4162737,-52.7718498
Paraná,Uniflor,PR,-23.0852531,-52.1584423
Paraná,Alvorada do Sul,PR,-22.7802846,-51.232219
Paraná,Pérola,PR,-23.8040493,-53.6872406
Paraná,São José das Palmeiras,PR,-24.8355023,-54.0639088
Paraná,Borrazópolis,PR,-23.9399395,-51.5842237
Paraná,Cruzeiro do Oeste,PR,-23.7835985,-53.0757931
Paraná,Icaraíma,PR,-23.3949096,-53.6253934
Paraná,Janiópolis,PR,-24.1415537,-52.7762208
Paraná,Mandaguari,PR,-23.5282979,-51.67107439999999
Paraná,Nova Tebas,PR,-24.4379528,-51.9477938
Paraná,São Manoel do Paraná,PR,-23.3954231,-52.6449469
Paraná,Vera Cruz do Oeste,PR,-25.0573431,-53.87961749999999
Paraná,Amaporã,PR,-23.092495,-52.7900366
Paraná,Pitangueiras,PR,-23.2340437,-51.5853849
Paraná,Terra Boa,PR,-23.7658108,-52.4466113
Paraná,Braganey,PR,-24.81621,-53.1192655
Paraná,Cruzmaltina,PR,-23.9918948,-51.4446034
Paraná,Iguaraçu,PR,-23.1964442,-51.8245477
Paraná,Japurá,PR,-23.470689,-52.5550034
Paraná,Maria Helena,PR,-23.6207804,-53.2065873
Paraná,Planaltina do Paraná,PR,-23.0224606,-52.9181483
Paraná,São Miguel do Iguaçu,PR,-25.3450718,-54.23861669999999
Paraná,Xambrê,PR,-23.7309899,-53.4901742
Paraná,Francisco Alves,PR,-24.0702783,-53.8449535
Paraná,Sabáudia,PR,-23.3190277,-51.5544529
Paraná,Anahy,PR,-24.6453413,-53.1337375
Paraná,Cafeara,PR,-22.7893531,-51.7136586
Paraná,Diamante do Norte,PR,-22.657229,-52.8611436
Paraná,Iguatu,PR,-24.7168215,-53.0872038
Paraná,Jardim Alegre,PR,-24.179855,-51.6905502
Paraná,Marialva,PR,-23.4856611,-51.7935562
Paraná,Porecatu,PR,-22.7511155,-51.3805388
Paraná,São Pedro do Ivaí,PR,-23.8672702,-51.8570929
Paraná,Godoy Moreira,PR,-24.1935281,-51.9236626
Paraná,Santa Cruz de Monte Castelo,PR,-22.9587049,-53.2946154
Paraná,Ângulo,PR,-23.1951745,-51.9167675
Paraná,Cafezal do Sul,PR,-23.903864,-53.5147985
Paraná,Diamante d`Oeste,PR,-24.9448148,-54.1038569
Paraná,Inajá,PR,-22.7524593,-52.1982719
Paraná,Jardim Olinda,PR,-22.5519636,-52.037305
Paraná,Marilândia do Sul,PR,-23.7463292,-51.3069547
Paraná,Porto Rico,PR,-22.7713169,-53.26850899999999
Paraná,São Pedro do Paraná,PR,-22.8246301,-53.221275
Paraná,Goioerê,PR,-24.1860319,-53.0275633
Paraná,Santa Fé,PR,-23.0416319,-51.8080329
Paraná,Apucarana,PR,-23.5525322,-51.4638893
Paraná,Califórnia,PR,-23.66816,-51.3585578
Paraná,Douradina,PR,-23.383806,-53.2931301
